"Notes"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"Sex"	"Sex Code"	"Age"	"Age Code"	Population
	"1994"	"1994"	"Female"	"F"	"5 years"	"5"	435
	"1994"	"1994"	"Female"	"F"	"6 years"	"6"	411
	"1994"	"1994"	"Female"	"F"	"7 years"	"7"	411
	"1994"	"1994"	"Female"	"F"	"8 years"	"8"	408
	"1994"	"1994"	"Female"	"F"	"9 years"	"9"	426
	"1994"	"1994"	"Female"	"F"	"10 years"	"10"	437
	"1994"	"1994"	"Female"	"F"	"11 years"	"11"	440
	"1994"	"1994"	"Female"	"F"	"12 years"	"12"	448
	"1994"	"1994"	"Female"	"F"	"13 years"	"13"	445
	"1994"	"1994"	"Female"	"F"	"14 years"	"14"	427
	"1994"	"1994"	"Female"	"F"	"15 years"	"15"	417
	"1994"	"1994"	"Female"	"F"	"16 years"	"16"	427
	"1994"	"1994"	"Female"	"F"	"17 years"	"17"	394
	"1994"	"1994"	"Female"	"F"	"18 years"	"18"	325
	"1994"	"1994"	"Female"	"F"	"19 years"	"19"	294
	"1994"	"1994"	"Female"	"F"	"20 years"	"20"	268
	"1994"	"1994"	"Female"	"F"	"21 years"	"21"	288
	"1994"	"1994"	"Female"	"F"	"22 years"	"22"	300
	"1994"	"1994"	"Female"	"F"	"23 years"	"23"	357
	"1994"	"1994"	"Female"	"F"	"24 years"	"24"	384
	"1994"	"1994"	"Female"	"F"	"25 years"	"25"	370
	"1994"	"1994"	"Female"	"F"	"26 years"	"26"	350
	"1994"	"1994"	"Female"	"F"	"27 years"	"27"	385
	"1994"	"1994"	"Female"	"F"	"28 years"	"28"	378
	"1994"	"1994"	"Female"	"F"	"29 years"	"29"	437
	"1994"	"1994"	"Female"	"F"	"30 years"	"30"	445
	"1994"	"1994"	"Female"	"F"	"31 years"	"31"	463
	"1994"	"1994"	"Female"	"F"	"32 years"	"32"	484
	"1994"	"1994"	"Female"	"F"	"33 years"	"33"	512
	"1994"	"1994"	"Female"	"F"	"34 years"	"34"	499
	"1994"	"1994"	"Female"	"F"	"35 years"	"35"	482
	"1994"	"1994"	"Female"	"F"	"36 years"	"36"	492
	"1994"	"1994"	"Female"	"F"	"37 years"	"37"	487
	"1994"	"1994"	"Female"	"F"	"38 years"	"38"	451
	"1994"	"1994"	"Female"	"F"	"39 years"	"39"	452
	"1994"	"1994"	"Female"	"F"	"40 years"	"40"	432
	"1994"	"1994"	"Female"	"F"	"41 years"	"41"	434
	"1994"	"1994"	"Female"	"F"	"42 years"	"42"	412
	"1994"	"1994"	"Female"	"F"	"43 years"	"43"	408
	"1994"	"1994"	"Female"	"F"	"44 years"	"44"	418
	"1994"	"1994"	"Female"	"F"	"45 years"	"45"	406
	"1994"	"1994"	"Female"	"F"	"46 years"	"46"	429
	"1994"	"1994"	"Female"	"F"	"47 years"	"47"	480
	"1994"	"1994"	"Female"	"F"	"48 years"	"48"	314
	"1994"	"1994"	"Female"	"F"	"49 years"	"49"	315
	"1994"	"1994"	"Female"	"F"	"50 years"	"50"	326
	"1994"	"1994"	"Female"	"F"	"51 years"	"51"	368
	"1994"	"1994"	"Female"	"F"	"52 years"	"52"	291
	"1994"	"1994"	"Female"	"F"	"53 years"	"53"	293
	"1994"	"1994"	"Female"	"F"	"54 years"	"54"	293
	"1994"	"1994"	"Female"	"F"	"55 years"	"55"	280
	"1994"	"1994"	"Female"	"F"	"56 years"	"56"	308
	"1994"	"1994"	"Female"	"F"	"57 years"	"57"	284
	"1994"	"1994"	"Female"	"F"	"58 years"	"58"	261
	"1994"	"1994"	"Female"	"F"	"59 years"	"59"	249
	"1994"	"1994"	"Female"	"F"	"60 years"	"60"	235
	"1994"	"1994"	"Female"	"F"	"61 years"	"61"	246
	"1994"	"1994"	"Female"	"F"	"62 years"	"62"	252
	"1994"	"1994"	"Female"	"F"	"63 years"	"63"	272
	"1994"	"1994"	"Female"	"F"	"64 years"	"64"	298
	"1994"	"1994"	"Female"	"F"	"65 years"	"65"	274
	"1994"	"1994"	"Female"	"F"	"66 years"	"66"	293
	"1994"	"1994"	"Female"	"F"	"67 years"	"67"	279
	"1994"	"1994"	"Female"	"F"	"68 years"	"68"	266
	"1994"	"1994"	"Female"	"F"	"69 years"	"69"	251
	"1994"	"1994"	"Female"	"F"	"70 years"	"70"	256
	"1994"	"1994"	"Female"	"F"	"71 years"	"71"	251
	"1994"	"1994"	"Female"	"F"	"72 years"	"72"	249
	"1994"	"1994"	"Female"	"F"	"73 years"	"73"	235
	"1994"	"1994"	"Female"	"F"	"74 years"	"74"	231
	"1994"	"1994"	"Female"	"F"	"75 years"	"75"	192
	"1994"	"1994"	"Female"	"F"	"76 years"	"76"	193
	"1994"	"1994"	"Female"	"F"	"77 years"	"77"	179
	"1994"	"1994"	"Female"	"F"	"78 years"	"78"	182
	"1994"	"1994"	"Female"	"F"	"79 years"	"79"	165
	"1994"	"1994"	"Female"	"F"	"80 years"	"80"	162
	"1994"	"1994"	"Female"	"F"	"81 years"	"81"	144
	"1994"	"1994"	"Female"	"F"	"82 years"	"82"	130
	"1994"	"1994"	"Female"	"F"	"83 years"	"83"	122
	"1994"	"1994"	"Female"	"F"	"84 years"	"84"	118
	"1994"	"1994"	"Female"	"F"	"85+ years"	"85+"	671
"Total"	"1994"	"1994"	"Female"	"F"			29719
	"1994"	"1994"	"Male"	"M"	"< 1 year"	"0"	416
	"1994"	"1994"	"Male"	"M"	"1 year"	"1"	454
	"1994"	"1994"	"Male"	"M"	"2 years"	"2"	436
	"1994"	"1994"	"Male"	"M"	"3 years"	"3"	489
	"1994"	"1994"	"Male"	"M"	"4 years"	"4"	457
	"1994"	"1994"	"Male"	"M"	"5 years"	"5"	481
	"1994"	"1994"	"Male"	"M"	"6 years"	"6"	462
	"1994"	"1994"	"Male"	"M"	"7 years"	"7"	452
	"1994"	"1994"	"Male"	"M"	"8 years"	"8"	443
	"1994"	"1994"	"Male"	"M"	"9 years"	"9"	443
	"1994"	"1994"	"Male"	"M"	"10 years"	"10"	442
	"1994"	"1994"	"Male"	"M"	"11 years"	"11"	471
	"1994"	"1994"	"Male"	"M"	"12 years"	"12"	481
	"1994"	"1994"	"Male"	"M"	"13 years"	"13"	483
	"1994"	"1994"	"Male"	"M"	"14 years"	"14"	461
	"1994"	"1994"	"Male"	"M"	"15 years"	"15"	476
	"1994"	"1994"	"Male"	"M"	"16 years"	"16"	448
	"1994"	"1994"	"Male"	"M"	"17 years"	"17"	439
	"1994"	"1994"	"Male"	"M"	"18 years"	"18"	379
	"1994"	"1994"	"Male"	"M"	"19 years"	"19"	396
	"1994"	"1994"	"Male"	"M"	"20 years"	"20"	391
	"1994"	"1994"	"Male"	"M"	"21 years"	"21"	413
	"1994"	"1994"	"Male"	"M"	"22 years"	"22"	453
	"1994"	"1994"	"Male"	"M"	"23 years"	"23"	486
	"1994"	"1994"	"Male"	"M"	"24 years"	"24"	500
	"1994"	"1994"	"Male"	"M"	"25 years"	"25"	471
	"1994"	"1994"	"Male"	"M"	"26 years"	"26"	468
	"1994"	"1994"	"Male"	"M"	"27 years"	"27"	501
	"1994"	"1994"	"Male"	"M"	"28 years"	"28"	503
	"1994"	"1994"	"Male"	"M"	"29 years"	"29"	536
	"1994"	"1994"	"Male"	"M"	"30 years"	"30"	567
	"1994"	"1994"	"Male"	"M"	"31 years"	"31"	556
	"1994"	"1994"	"Male"	"M"	"32 years"	"32"	575
	"1994"	"1994"	"Male"	"M"	"33 years"	"33"	562
	"1994"	"1994"	"Male"	"M"	"34 years"	"34"	558
	"1994"	"1994"	"Male"	"M"	"35 years"	"35"	557
	"1994"	"1994"	"Male"	"M"	"36 years"	"36"	574
	"1994"	"1994"	"Male"	"M"	"37 years"	"37"	555
	"1994"	"1994"	"Male"	"M"	"38 years"	"38"	527
	"1994"	"1994"	"Male"	"M"	"39 years"	"39"	525
	"1994"	"1994"	"Male"	"M"	"40 years"	"40"	497
	"1994"	"1994"	"Male"	"M"	"41 years"	"41"	450
	"1994"	"1994"	"Male"	"M"	"42 years"	"42"	448
	"1994"	"1994"	"Male"	"M"	"43 years"	"43"	421
	"1994"	"1994"	"Male"	"M"	"44 years"	"44"	429
	"1994"	"1994"	"Male"	"M"	"45 years"	"45"	448
	"1994"	"1994"	"Male"	"M"	"46 years"	"46"	469
	"1994"	"1994"	"Male"	"M"	"47 years"	"47"	465
	"1994"	"1994"	"Male"	"M"	"48 years"	"48"	337
	"1994"	"1994"	"Male"	"M"	"49 years"	"49"	357
	"1994"	"1994"	"Male"	"M"	"50 years"	"50"	360
	"1994"	"1994"	"Male"	"M"	"51 years"	"51"	361
	"1994"	"1994"	"Male"	"M"	"52 years"	"52"	310
	"1994"	"1994"	"Male"	"M"	"53 years"	"53"	294
	"1994"	"1994"	"Male"	"M"	"54 years"	"54"	267
	"1994"	"1994"	"Male"	"M"	"55 years"	"55"	263
	"1994"	"1994"	"Male"	"M"	"56 years"	"56"	262
	"1994"	"1994"	"Male"	"M"	"57 years"	"57"	266
	"1994"	"1994"	"Male"	"M"	"58 years"	"58"	259
	"1994"	"1994"	"Male"	"M"	"59 years"	"59"	259
	"1994"	"1994"	"Male"	"M"	"60 years"	"60"	233
	"1994"	"1994"	"Male"	"M"	"61 years"	"61"	228
	"1994"	"1994"	"Male"	"M"	"62 years"	"62"	244
	"1994"	"1994"	"Male"	"M"	"63 years"	"63"	278
	"1994"	"1994"	"Male"	"M"	"64 years"	"64"	252
	"1994"	"1994"	"Male"	"M"	"65 years"	"65"	259
	"1994"	"1994"	"Male"	"M"	"66 years"	"66"	232
	"1994"	"1994"	"Male"	"M"	"67 years"	"67"	234
	"1994"	"1994"	"Male"	"M"	"68 years"	"68"	222
	"1994"	"1994"	"Male"	"M"	"69 years"	"69"	223
	"1994"	"1994"	"Male"	"M"	"70 years"	"70"	206
	"1994"	"1994"	"Male"	"M"	"71 years"	"71"	195
	"1994"	"1994"	"Male"	"M"	"72 years"	"72"	206
	"1994"	"1994"	"Male"	"M"	"73 years"	"73"	186
	"1994"	"1994"	"Male"	"M"	"74 years"	"74"	154
	"1994"	"1994"	"Male"	"M"	"75 years"	"75"	155
	"1994"	"1994"	"Male"	"M"	"76 years"	"76"	129
	"1994"	"1994"	"Male"	"M"	"77 years"	"77"	139
	"1994"	"1994"	"Male"	"M"	"78 years"	"78"	133
	"1994"	"1994"	"Male"	"M"	"79 years"	"79"	117
	"1994"	"1994"	"Male"	"M"	"80 years"	"80"	97
	"1994"	"1994"	"Male"	"M"	"81 years"	"81"	91
	"1994"	"1994"	"Male"	"M"	"82 years"	"82"	70
	"1994"	"1994"	"Male"	"M"	"83 years"	"83"	56
	"1994"	"1994"	"Male"	"M"	"84 years"	"84"	57
	"1994"	"1994"	"Male"	"M"	"85+ years"	"85+"	236
"Total"	"1994"	"1994"	"Male"	"M"			31141
"Total"	"1994"	"1994"					60860
	"1995"	"1995"	"Female"	"F"	"< 1 year"	"0"	399
	"1995"	"1995"	"Female"	"F"	"1 year"	"1"	361
	"1995"	"1995"	"Female"	"F"	"2 years"	"2"	430
	"1995"	"1995"	"Female"	"F"	"3 years"	"3"	410
	"1995"	"1995"	"Female"	"F"	"4 years"	"4"	482
	"1995"	"1995"	"Female"	"F"	"5 years"	"5"	455
	"1995"	"1995"	"Female"	"F"	"6 years"	"6"	415
	"1995"	"1995"	"Female"	"F"	"7 years"	"7"	417
	"1995"	"1995"	"Female"	"F"	"8 years"	"8"	411
	"1995"	"1995"	"Female"	"F"	"9 years"	"9"	434
	"1995"	"1995"	"Female"	"F"	"10 years"	"10"	455
	"1995"	"1995"	"Female"	"F"	"11 years"	"11"	437
	"1995"	"1995"	"Female"	"F"	"12 years"	"12"	445
	"1995"	"1995"	"Female"	"F"	"13 years"	"13"	464
	"1995"	"1995"	"Female"	"F"	"14 years"	"14"	425
	"1995"	"1995"	"Female"	"F"	"15 years"	"15"	433
	"1995"	"1995"	"Female"	"F"	"16 years"	"16"	435
	"1995"	"1995"	"Female"	"F"	"17 years"	"17"	388
	"1995"	"1995"	"Female"	"F"	"18 years"	"18"	336
	"1995"	"1995"	"Female"	"F"	"19 years"	"19"	281
	"1995"	"1995"	"Female"	"F"	"20 years"	"20"	268
	"1995"	"1995"	"Female"	"F"	"21 years"	"21"	277
	"1995"	"1995"	"Female"	"F"	"22 years"	"22"	272
	"1995"	"1995"	"Female"	"F"	"23 years"	"23"	321
	"1995"	"1995"	"Female"	"F"	"24 years"	"24"	369
	"1995"	"1995"	"Female"	"F"	"25 years"	"25"	374
	"1995"	"1995"	"Female"	"F"	"26 years"	"26"	353
	"1995"	"1995"	"Female"	"F"	"27 years"	"27"	377
	"1995"	"1995"	"Female"	"F"	"28 years"	"28"	367
	"1995"	"1995"	"Female"	"F"	"29 years"	"29"	416
	"1995"	"1995"	"Female"	"F"	"30 years"	"30"	434
	"1995"	"1995"	"Female"	"F"	"31 years"	"31"	456
	"1995"	"1995"	"Female"	"F"	"32 years"	"32"	478
	"1995"	"1995"	"Female"	"F"	"33 years"	"33"	504
	"1995"	"1995"	"Female"	"F"	"34 years"	"34"	506
	"1995"	"1995"	"Female"	"F"	"35 years"	"35"	498
	"1995"	"1995"	"Female"	"F"	"36 years"	"36"	497
	"1995"	"1995"	"Female"	"F"	"37 years"	"37"	495
	"1995"	"1995"	"Female"	"F"	"38 years"	"38"	464
	"1995"	"1995"	"Female"	"F"	"39 years"	"39"	465
	"1995"	"1995"	"Female"	"F"	"40 years"	"40"	449
	"1995"	"1995"	"Female"	"F"	"41 years"	"41"	446
	"1995"	"1995"	"Female"	"F"	"42 years"	"42"	419
	"1995"	"1995"	"Female"	"F"	"43 years"	"43"	420
	"1995"	"1995"	"Female"	"F"	"44 years"	"44"	429
	"1995"	"1995"	"Female"	"F"	"45 years"	"45"	417
	"1995"	"1995"	"Female"	"F"	"46 years"	"46"	425
	"1995"	"1995"	"Female"	"F"	"47 years"	"47"	436
	"1995"	"1995"	"Female"	"F"	"48 years"	"48"	446
	"1995"	"1995"	"Female"	"F"	"49 years"	"49"	308
	"1995"	"1995"	"Female"	"F"	"50 years"	"50"	322
	"1995"	"1995"	"Female"	"F"	"51 years"	"51"	335
	"1995"	"1995"	"Female"	"F"	"52 years"	"52"	347
	"1995"	"1995"	"Female"	"F"	"53 years"	"53"	303
	"1995"	"1995"	"Female"	"F"	"54 years"	"54"	308
	"1995"	"1995"	"Female"	"F"	"55 years"	"55"	287
	"1995"	"1995"	"Female"	"F"	"56 years"	"56"	314
	"1995"	"1995"	"Female"	"F"	"57 years"	"57"	297
	"1995"	"1995"	"Female"	"F"	"58 years"	"58"	256
	"1995"	"1995"	"Female"	"F"	"59 years"	"59"	247
	"1995"	"1995"	"Female"	"F"	"60 years"	"60"	255
	"1995"	"1995"	"Female"	"F"	"61 years"	"61"	245
	"1995"	"1995"	"Female"	"F"	"62 years"	"62"	246
	"1995"	"1995"	"Female"	"F"	"63 years"	"63"	256
	"1995"	"1995"	"Female"	"F"	"64 years"	"64"	293
	"1995"	"1995"	"Female"	"F"	"65 years"	"65"	272
	"1995"	"1995"	"Female"	"F"	"66 years"	"66"	284
	"1995"	"1995"	"Female"	"F"	"67 years"	"67"	286
	"1995"	"1995"	"Female"	"F"	"68 years"	"68"	273
	"1995"	"1995"	"Female"	"F"	"69 years"	"69"	244
	"1995"	"1995"	"Female"	"F"	"70 years"	"70"	257
	"1995"	"1995"	"Female"	"F"	"71 years"	"71"	251
	"1995"	"1995"	"Female"	"F"	"72 years"	"72"	239
	"1995"	"1995"	"Female"	"F"	"73 years"	"73"	239
	"1995"	"1995"	"Female"	"F"	"74 years"	"74"	244
	"1995"	"1995"	"Female"	"F"	"75 years"	"75"	196
	"1995"	"1995"	"Female"	"F"	"76 years"	"76"	198
	"1995"	"1995"	"Female"	"F"	"77 years"	"77"	180
	"1995"	"1995"	"Female"	"F"	"78 years"	"78"	183
	"1995"	"1995"	"Female"	"F"	"79 years"	"79"	164
	"1995"	"1995"	"Female"	"F"	"80 years"	"80"	170
	"1995"	"1995"	"Female"	"F"	"81 years"	"81"	151
	"1995"	"1995"	"Female"	"F"	"82 years"	"82"	136
	"1995"	"1995"	"Female"	"F"	"83 years"	"83"	122
	"1995"	"1995"	"Female"	"F"	"84 years"	"84"	120
	"1995"	"1995"	"Female"	"F"	"85+ years"	"85+"	684
